SA2_2023_V1_00_Origin_CODE,SA2_2023_V1_00_Origin_NAME,SA2_2023_V1_00_Destination_CODE,SA2_2023_V1_00_Destination_NAME,work_2018_Work_at_home,work_2018_Drive_a_private_car_truck_or_van,work_2018_Drive_a_company_car_truck_or_van,work_2018_Passenger_in_a_car_truck_van_or_company_bus,work_2018_Public_bus,work_2018_Train,work_2018_Bicycle,work_2018_Walk_or_jog,work_2018_Ferry,work_2018_Other,work_2018_Total_stated,work_2023_Work_at_home,work_2023_Drive_a_private_car_truck_or_van,work_2023_Drive_a_company_car_truck_or_van,work_2023_Passenger_in_a_car_truck_van_or_company_bus,work_2023_Public_bus,work_2023_Train,work_2023_Bicycle,work_2023_Walk_or_jog,work_2023_Ferry,work_2023_Other,work_2023_Total_stated
141000,Remuera South,136001,Eden Terrace,0,12,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,12
141000,Remuera South,136002,Grafton West,0,12,0,0,0,0,0,0,0,0,21,0,9,0,0,0,0,0,0,0,0,15
141000,Remuera South,136100,Grafton,0,30,0,0,12,0,0,0,0,0,45,0,30,0,0,15,0,0,0,0,0,57
141000,Remuera South,136400,Parnell West,0,36,0,0,9,0,0,0,0,0,48,0,18,0,0,6,0,0,0,0,0,33
141000,Remuera South,137400,Parnell East,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9
141000,Remuera South,137701,Mount Eden North East,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,12
141000,Remuera South,138501,Newmarket,0,36,12,0,18,0,0,9,0,0,84,0,42,6,6,30,0,0,9,0,0,102
141000,Remuera South,138700,Epsom North,0,9,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,12
141000,Remuera South,139400,Remuera West,0,18,0,0,0,0,0,0,0,0,24,0,12,0,0,0,0,0,0,0,0,21
141000,Remuera South,140000,Remuera Waitaramoa,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
141000,Remuera South,140200,Epsom Central-North,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
141000,Remuera South,140300,Mount St John,0,27,0,0,0,0,0,9,0,0,51,0,27,0,0,0,0,0,6,0,0,36
141000,Remuera South,140500,Remuera North,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,9
141000,Remuera South,141000,Remuera South,219,33,6,0,0,0,0,33,0,0,294,459,33,0,0,0,0,0,39,0,0,537
141000,Remuera South,141500,Epsom East,0,9,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,18
141000,Remuera South,141600,Remuera Waiata,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
141000,Remuera South,142001,Three Kings South,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
141000,Remuera South,142201,Greenlane North,0,9,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,12
141000,Remuera South,142202,Greenlane Central,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
141000,Remuera South,143100,Remuera Abbotts Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
141000,Remuera South,143301,Ellerslie Central,0,15,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,6,0,0,18
141000,Remuera South,143700,Saint Johns West,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
141000,Remuera South,144201,Ellerslie West,0,24,0,0,0,0,0,0,0,0,39,0,24,6,0,0,0,0,0,0,0,36
141000,Remuera South,145000,Onehunga Central,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
141000,Remuera South,145300,Mount Wellington North West,0,18,0,0,0,0,0,0,0,0,21,0,12,0,0,0,0,0,0,0,0,18
141000,Remuera South,145400,Panmure Glen Innes Industrial,0,9,0,0,0,0,0,0,0,0,18,0,15,0,0,0,0,0,0,0,0,18
141000,Remuera South,145500,Onehunga-Te Papapa Industrial,0,12,9,0,0,0,0,0,0,0,24,0,12,0,0,0,0,0,0,0,0,18
141000,Remuera South,145900,Penrose,0,45,15,0,0,6,0,0,0,0,75,0,54,15,0,0,0,0,0,0,0,72
141000,Remuera South,146700,Panmure West,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
141000,Remuera South,147400,Sylvia Park,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
141000,Remuera South,147700,Mount Wellington Industrial,0,27,0,0,0,0,0,0,0,0,36,0,18,6,0,0,0,0,0,0,0,27
141000,Remuera South,147900,Auckland Airport,0,27,0,0,0,0,0,0,0,0,39,0,27,9,0,0,0,0,0,0,0,36
141000,Remuera South,150101,Otahuhu Central,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
141000,Remuera South,152300,East Tamaki,0,27,6,0,0,0,0,0,0,0,36,0,42,6,0,0,0,0,0,0,0,51
141000,Remuera South,152700,Middlemore,0,6,0,0,0,12,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,18
141000,Remuera South,155500,Manukau Central,0,9,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,15
141000,Remuera South,156000,Botany Junction,0,9,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,9
141000,Remuera South,157600,Wiri West,0,12,0,0,0,0,0,0,0,0,18,0,6,0,0,0,0,0,0,0,0,12
141101,Mission Bay,118600,North Harbour,0,6,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,9
141101,Mission Bay,123500,Wairau Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
141101,Mission Bay,126601,Takapuna West,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6
141101,Mission Bay,128700,Rosebank Peninsula,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,15
141101,Mission Bay,130200,Saint Marys Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
141101,Mission Bay,131300,Wynyard-Viaduct,0,39,0,0,6,0,12,0,0,0,63,0,15,0,0,12,0,0,0,0,0,39
141101,Mission Bay,131801,Freemans Bay,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
141101,Mission Bay,131802,College Hill,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
141101,Mission Bay,132400,Victoria Park,0,21,0,0,12,0,0,0,0,0,36,0,21,0,0,6,0,0,0,0,0,30
141101,Mission Bay,132700,Hobson Ridge North,0,12,0,0,15,0,0,0,0,0,33,0,9,0,0,12,0,0,0,0,0,21
141101,Mission Bay,133200,Queen Street,0,21,0,0,21,0,0,0,0,0,54,0,18,0,0,21,0,0,0,0,0,48
141101,Mission Bay,133301,Quay Street-Customs Street,0,30,0,0,21,0,0,0,0,0,66,0,27,0,0,24,0,0,0,0,0,66
141101,Mission Bay,133500,Grey Lynn East,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
141101,Mission Bay,133700,Shortland Street,0,24,0,0,6,0,0,0,0,0,42,0,15,0,0,9,0,0,0,0,0,30
141101,Mission Bay,133800,Hobson Ridge South,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
141101,Mission Bay,134100,Queen Street South West,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6
141101,Mission Bay,134500,Anzac Avenue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
141101,Mission Bay,134800,Auckland-University,0,6,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,15
141101,Mission Bay,135100,Symonds Street North West,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
141101,Mission Bay,135300,Symonds Street West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
141101,Mission Bay,135900,Symonds Street East,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
141101,Mission Bay,136001,Eden Terrace,0,9,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,9
141101,Mission Bay,136002,Grafton West,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
141101,Mission Bay,136100,Grafton,0,9,0,0,0,0,0,0,0,0,15,0,18,0,0,0,0,0,0,0,0,24
141101,Mission Bay,136400,Parnell West,0,42,9,0,0,0,0,0,0,0,60,0,30,9,0,0,0,0,0,0,0,42
141101,Mission Bay,137701,Mount Eden North East,0,9,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,9
141101,Mission Bay,138501,Newmarket,0,36,0,0,0,0,0,0,0,0,48,0,33,6,0,6,0,0,0,0,0,51
141101,Mission Bay,138700,Epsom North,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
141101,Mission Bay,139000,Mount Eden East,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
141101,Mission Bay,140000,Remuera Waitaramoa,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
141101,Mission Bay,140100,Orakei East,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
141101,Mission Bay,140300,Mount St John,0,18,0,0,0,0,0,0,0,0,27,0,9,0,0,0,0,0,0,0,0,12
141101,Mission Bay,140500,Remuera North,0,9,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,9
141101,Mission Bay,141000,Remuera South,0,6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9
141101,Mission Bay,141101,Mission Bay,204,15,0,0,0,0,0,12,0,0,231,384,6,0,0,0,0,0,15,0,0,408
141101,Mission Bay,141102,Mission Bay Eastridge,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
141101,Mission Bay,141500,Epsom East,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
141101,Mission Bay,141801,Kohimarama Bay,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15
141101,Mission Bay,141802,Kohimarama Stadium,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
141101,Mission Bay,143000,Saint Heliers North,0,12,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,27
141101,Mission Bay,143301,Ellerslie Central,0,9,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,9
141101,Mission Bay,144201,Ellerslie West,0,15,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,18
141101,Mission Bay,145102,Glendowie South East,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
141101,Mission Bay,145300,Mount Wellington North West,0,6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,12
141101,Mission Bay,145400,Panmure Glen Innes Industrial,0,15,0,0,0,0,0,0,0,0,24,0,9,6,0,0,0,0,0,0,0,24
141101,Mission Bay,145500,Onehunga-Te Papapa Industrial,0,6,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,15
141101,Mission Bay,145900,Penrose,0,39,12,0,0,0,0,0,0,0,51,0,27,6,0,0,0,0,0,0,0,36
141101,Mission Bay,147400,Sylvia Park,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
141101,Mission Bay,147700,Mount Wellington Industrial,0,12,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,15
141101,Mission Bay,147900,Auckland Airport,0,24,0,0,0,0,0,0,0,0,30,0,15,0,0,0,0,0,0,0,0,18
141101,Mission Bay,152300,East Tamaki,0,21,0,0,0,0,0,0,0,0,27,0,15,0,0,0,0,0,0,0,0,21
141101,Mission Bay,152700,Middlemore,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
141101,Mission Bay,155500,Manukau Central,0,6,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,15
141101,Mission Bay,156000,Botany Junction,0,9,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,6
141101,Mission Bay,157600,Wiri West,0,6,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,12
141102,Mission Bay Eastridge,118600,North Harbour,0,9,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,9
141102,Mission Bay Eastridge,125100,Henderson Lincoln East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
141102,Mission Bay Eastridge,126601,Takapuna West,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
141102,Mission Bay Eastridge,126801,Takapuna Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
141102,Mission Bay Eastridge,128700,Rosebank Peninsula,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
141102,Mission Bay Eastridge,131300,Wynyard-Viaduct,0,15,0,0,9,0,0,0,0,0,33,0,15,0,0,9,0,0,0,0,0,30
141102,Mission Bay Eastridge,131801,Freemans Bay,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
141102,Mission Bay Eastridge,132400,Victoria Park,0,12,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,15
141102,Mission Bay Eastridge,132700,Hobson Ridge North,0,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,9
141102,Mission Bay Eastridge,133200,Queen Street,0,12,0,0,15,0,0,0,0,0,33,0,6,0,0,9,0,0,0,0,0,24
141102,Mission Bay Eastridge,133301,Quay Street-Customs Street,0,18,0,0,6,6,0,0,0,0,33,0,15,0,0,15,0,0,0,0,0,33
141102,Mission Bay Eastridge,133500,Grey Lynn East,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
141102,Mission Bay Eastridge,133700,Shortland Street,0,9,0,0,9,0,0,0,0,0,21,0,6,0,0,9,0,0,0,0,0,18
141102,Mission Bay Eastridge,134100,Queen Street South West,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
141102,Mission Bay Eastridge,134400,Kingsland,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
141102,Mission Bay Eastridge,134800,Auckland-University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
141102,Mission Bay Eastridge,135800,St Lukes,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
141102,Mission Bay Eastridge,136002,Grafton West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
141102,Mission Bay Eastridge,136100,Grafton,0,9,0,0,0,0,0,0,0,0,12,0,18,0,0,0,0,0,0,0,0,21
141102,Mission Bay Eastridge,136400,Parnell West,0,24,0,0,0,0,0,0,0,0,33,0,27,0,0,6,0,0,0,0,0,39
141102,Mission Bay Eastridge,137701,Mount Eden North East,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
141102,Mission Bay Eastridge,138501,Newmarket,0,15,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,39
141102,Mission Bay Eastridge,138502,Newmarket Park,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
141102,Mission Bay Eastridge,140300,Mount St John,0,9,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,9
141102,Mission Bay Eastridge,140500,Remuera North,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
141102,Mission Bay Eastridge,141101,Mission Bay,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,12
141102,Mission Bay Eastridge,141102,Mission Bay Eastridge,132,6,0,0,0,0,0,6,0,0,153,219,9,0,0,0,0,0,6,0,0,240
141102,Mission Bay Eastridge,141802,Kohimarama Stadium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9
141102,Mission Bay Eastridge,143000,Saint Heliers North,0,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,12
141102,Mission Bay Eastridge,143301,Ellerslie Central,0,9,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,9
141102,Mission Bay Eastridge,144201,Ellerslie West,0,12,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,9
141102,Mission Bay Eastridge,145300,Mount Wellington North West,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9
141102,Mission Bay Eastridge,145400,Panmure Glen Innes Industrial,0,9,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,9
141102,Mission Bay Eastridge,145500,Onehunga-Te Papapa Industrial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
141102,Mission Bay Eastridge,145900,Penrose,0,15,9,0,0,0,0,0,0,0,24,0,27,6,0,0,0,0,0,0,0,33
141102,Mission Bay Eastridge,147700,Mount Wellington Industrial,0,9,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,12
141102,Mission Bay Eastridge,147900,Auckland Airport,0,15,0,0,0,0,0,0,0,0,21,0,15,0,0,0,0,0,0,0,0,15
141102,Mission Bay Eastridge,152300,East Tamaki,0,12,6,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,15
141102,Mission Bay Eastridge,152700,Middlemore,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
141102,Mission Bay Eastridge,155500,Manukau Central,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
141201,Three Kings North,118600,North Harbour,0,12,6,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
141201,Three Kings North,126601,Takapuna West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
141201,Three Kings North,128700,Rosebank Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
141201,Three Kings North,131300,Wynyard-Viaduct,0,9,0,0,0,0,0,0,0,0,15,0,15,0,0,6,0,0,0,0,0,27
141201,Three Kings North,131801,Freemans Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
141201,Three Kings North,132400,Victoria Park,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,6,0,0,0,0,0,15
141201,Three Kings North,132700,Hobson Ridge North,0,0,0,0,6,0,0,0,0,0,18,0,6,0,0,6,0,0,0,0,0,12
141201,Three Kings North,133200,Queen Street,0,0,0,0,15,0,0,0,0,0,27,0,9,0,0,12,0,0,0,0,0,21
141201,Three Kings North,133301,Quay Street-Customs Street,0,6,0,0,18,0,0,0,0,0,27,0,12,0,0,15,0,0,0,0,0,30
141201,Three Kings North,133500,Grey Lynn East,0,6,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,18
141201,Three Kings North,133700,Shortland Street,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,12
141201,Three Kings North,134800,Auckland-University,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
141201,Three Kings North,135300,Symonds Street West,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
141201,Three Kings North,136001,Eden Terrace,0,6,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,12
141201,Three Kings North,136002,Grafton West,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
141201,Three Kings North,136100,Grafton,0,15,0,0,0,0,0,0,0,0,24,0,18,0,0,0,0,0,0,0,0,24
141201,Three Kings North,136400,Parnell West,0,9,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,18
141201,Three Kings North,136900,Eden Valley,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9
141201,Three Kings North,137701,Mount Eden North East,0,6,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,12
141201,Three Kings North,138501,Newmarket,0,15,0,0,9,0,0,0,0,0,30,0,12,0,0,0,0,0,0,0,0,30
141201,Three Kings North,139000,Mount Eden East,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
141201,Three Kings North,139400,Remuera West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
141201,Three Kings North,140200,Epsom Central-North,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
141201,Three Kings North,140300,Mount St John,0,12,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,9
141201,Three Kings North,141201,Three Kings North,69,9,0,0,0,0,0,9,0,0,93,195,6,0,0,0,0,0,6,0,0,210
141201,Three Kings North,141500,Epsom East,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15
141201,Three Kings North,143301,Ellerslie Central,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
141201,Three Kings North,143400,Royal Oak East (Auckland),0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
141201,Three Kings North,144201,Ellerslie West,0,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,15
141201,Three Kings North,145000,Onehunga Central,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,6
141201,Three Kings North,145500,Onehunga-Te Papapa Industrial,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,9
141201,Three Kings North,145900,Penrose,0,21,6,0,0,0,0,0,0,0,33,0,24,6,0,0,0,0,0,0,0,33
141201,Three Kings North,147700,Mount Wellington Industrial,0,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,9
141201,Three Kings North,147900,Auckland Airport,0,33,0,0,0,0,0,0,0,0,42,0,21,0,0,0,0,0,0,0,0,24
141201,Three Kings North,149600,Otahuhu Industrial,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
141201,Three Kings North,152300,East Tamaki,0,12,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,9
141201,Three Kings North,152700,Middlemore,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
141201,Three Kings North,155500,Manukau Central,0,6,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,6
141201,Three Kings North,157600,Wiri West,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12
141300,Mount Roskill South,118600,North Harbour,0,12,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,18
141300,Mount Roskill South,125100,Henderson Lincoln East,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9
141300,Mount Roskill South,125701,Henderson Lincoln South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
141300,Mount Roskill South,126601,Takapuna West,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,6
141300,Mount Roskill South,126801,Takapuna Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
141300,Mount Roskill South,127500,Henderson Central,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9
141300,Mount Roskill South,128700,Rosebank Peninsula,0,9,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,15
141300,Mount Roskill South,131300,Wynyard-Viaduct,0,27,0,0,9,0,0,0,0,0,42,0,12,0,0,0,0,0,0,0,0,24
141300,Mount Roskill South,131600,Grey Lynn North,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
141300,Mount Roskill South,132200,Mount Albert North,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
141300,Mount Roskill South,132400,Victoria Park,0,9,0,0,12,0,0,0,0,0,18,0,12,0,0,6,0,0,0,0,0,21
141300,Mount Roskill South,132700,Hobson Ridge North,0,9,0,0,18,0,0,0,0,0,27,0,9,0,0,15,0,0,0,0,0,24
141300,Mount Roskill South,133200,Queen Street,0,15,0,0,18,0,0,0,0,0,42,0,9,0,0,0,0,0,0,0,0,21
141300,Mount Roskill South,133301,Quay Street-Customs Street,0,12,0,0,12,0,0,0,0,0,30,0,12,0,0,9,0,0,0,0,0,21
141300,Mount Roskill South,133500,Grey Lynn East,0,6,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,12
141300,Mount Roskill South,133700,Shortland Street,0,9,0,0,6,0,0,0,0,0,18,0,6,0,0,6,0,0,0,0,0,12
141300,Mount Roskill South,133800,Hobson Ridge South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
141300,Mount Roskill South,133900,New Lynn Central,0,12,0,0,0,0,0,0,0,0,15,0,24,0,0,0,0,0,0,0,0,24
141300,Mount Roskill South,134100,Queen Street South West,0,9,0,0,0,0,0,0,0,0,15,0,0,0,0,9,0,0,0,0,0,9
141300,Mount Roskill South,134200,Mount Albert Central,0,6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9
141300,Mount Roskill South,134302,Karangahape East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
141300,Mount Roskill South,134800,Auckland-University,0,0,0,0,12,0,0,0,0,0,18,0,6,0,0,6,0,0,0,0,0,15
141300,Mount Roskill South,135000,Avondale South (Auckland),0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
141300,Mount Roskill South,135300,Symonds Street West,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
141300,Mount Roskill South,135800,St Lukes,0,12,0,0,0,0,0,0,0,0,21,0,12,0,0,0,0,0,0,0,0,18
141300,Mount Roskill South,136001,Eden Terrace,0,9,0,0,0,0,0,0,0,0,18,0,9,0,0,0,0,0,0,0,0,12
141300,Mount Roskill South,136002,Grafton West,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
141300,Mount Roskill South,136100,Grafton,0,18,0,0,6,0,0,0,0,0,27,0,21,0,0,12,0,0,0,0,0,36
141300,Mount Roskill South,136400,Parnell West,0,9,0,0,0,0,0,0,0,0,18,0,9,0,0,0,0,0,0,0,0,15
141300,Mount Roskill South,136900,Eden Valley,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12
141300,Mount Roskill South,137701,Mount Eden North East,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,15
141300,Mount Roskill South,138100,Balmoral,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
141300,Mount Roskill South,138501,Newmarket,0,30,0,0,6,0,0,0,0,0,36,0,18,0,0,9,0,0,0,0,0,30
