,SA22023_V1_00_usual_residence_address,SA2_2023_V1_00_Origin_NAME,SA22023_V1_00_NAME_ASCII_usual_residence_address,SA22023_V1_00_educational_institution_address,SA2_2023_V1_00_Destination_NAME,SA22023_V1_00_NAME_ASCII_educational_institution_address,2018_Study_at_home,2018_Drive_a_car_truck_or_van,2018_Passenger_in_a_car_truck_or_van,2018_Bicycle,2018_Walk_or_jog,2018_School_bus,2018_Public_bus,2018_Train,2018_Ferry,2018_Other,study_2018_Total_stated,2023_Study_at_home,2023_Drive_a_car_truck_or_van,2023_Passenger_in_a_car_truck_or_van,2023_Bicycle,2023_Walk_or_jog,2023_School_bus,2023_Public_bus,2023_Train,2023_Ferry,2023_Other,study_2023_Total_stated
5648,136900,Eden Valley,Eden Valley,138501,Newmarket,Newmarket,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
5649,136900,Eden Valley,Eden Valley,140200,Epsom Central-North,Epsom Central-North,0,0,0,0,6,0,0,0,0,0,15,0,0,6,0,0,0,0,0,0,0,15
5650,136900,Eden Valley,Eden Valley,140300,Mount St John,Mount St John,0,0,6,0,0,0,0,0,0,0,21,0,0,12,0,6,6,6,0,0,0,39
5651,136900,Eden Valley,Eden Valley,140500,Remuera North,Remuera North,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
5652,137000,Sandringham Central,Sandringham Central,131900,Mount Albert West,Mount Albert West,0,12,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
5653,137000,Sandringham Central,Sandringham Central,133200,Queen Street,Queen Street,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
5654,137000,Sandringham Central,Sandringham Central,134200,Mount Albert Central,Mount Albert Central,0,0,12,0,48,0,0,0,0,0,63,0,0,15,0,81,0,0,0,0,0,99
5655,137000,Sandringham Central,Sandringham Central,134800,Auckland-University,Auckland-University,0,12,0,0,0,0,48,0,0,0,72,0,9,0,0,0,0,57,0,0,0,72
5656,137000,Sandringham Central,Sandringham Central,135800,St Lukes,St Lukes,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
5657,137000,Sandringham Central,Sandringham Central,136200,Eden Park,Eden Park,0,0,6,0,0,0,9,0,0,0,15,0,0,0,0,0,0,15,0,0,0,18
5658,137000,Sandringham Central,Sandringham Central,137000,Sandringham Central,Sandringham Central,18,0,18,0,99,0,0,0,0,0,138,30,0,21,0,63,0,0,0,0,0,120
5659,137000,Sandringham Central,Sandringham Central,138100,Balmoral,Balmoral,0,0,9,0,12,0,0,0,0,0,30,0,0,15,0,15,0,0,0,0,0,33
5660,137000,Sandringham Central,Sandringham Central,138501,Newmarket,Newmarket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5661,137000,Sandringham Central,Sandringham Central,140200,Epsom Central-North,Epsom Central-North,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
5662,137000,Sandringham Central,Sandringham Central,140400,Mount Roskill Central North,Mount Roskill Central North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5663,137100,Glenavon,Glenavon,117400,Albany West,Albany West,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
5664,137100,Glenavon,Glenavon,130400,Ponsonby West,Ponsonby West,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
5665,137100,Glenavon,Glenavon,130500,Kelston North,Kelston North,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
5666,137100,Glenavon,Glenavon,131000,Kelston South,Kelston South,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
5667,137100,Glenavon,Glenavon,131801,Freemans Bay,Freemans Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5668,137100,Glenavon,Glenavon,131900,Mount Albert West,Mount Albert West,0,18,0,0,0,0,0,0,0,0,21,0,9,0,0,0,0,6,0,0,0,21
5669,137100,Glenavon,Glenavon,132001,Avondale North West (Auckland),Avondale North West (Auckland),0,0,15,0,15,0,9,0,0,0,39,0,0,24,0,9,0,12,0,0,0,48
5670,137100,Glenavon,Glenavon,132200,Mount Albert North,Mount Albert North,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
5671,137100,Glenavon,Glenavon,133200,Queen Street,Queen Street,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
5672,137100,Glenavon,Glenavon,133900,New Lynn Central,New Lynn Central,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,9
5673,137100,Glenavon,Glenavon,134200,Mount Albert Central,Mount Albert Central,0,0,6,0,0,0,6,0,0,0,18,0,0,6,0,0,0,0,0,0,0,9
5674,137100,Glenavon,Glenavon,134800,Auckland-University,Auckland-University,0,18,0,0,0,0,33,0,0,0,63,0,12,0,0,0,0,42,0,0,0,66
5675,137100,Glenavon,Glenavon,135000,Avondale South (Auckland),Avondale South (Auckland),0,0,6,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,9
5676,137100,Glenavon,Glenavon,135500,Ōwairaka West,Owairaka West,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
5677,137100,Glenavon,Glenavon,137100,Glenavon,Glenavon,18,0,9,0,39,0,0,0,0,0,69,39,0,24,0,60,0,0,0,0,0,123
5678,137100,Glenavon,Glenavon,137201,Blockhouse Bay North,Blockhouse Bay North,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12
5679,137100,Glenavon,Glenavon,137202,Blockhouse Bay Central,Blockhouse Bay Central,0,0,18,0,0,0,0,0,0,0,21,0,0,21,0,0,0,0,0,0,0,27
5680,137100,Glenavon,Glenavon,137300,Green Bay North,Green Bay North,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
5681,137100,Glenavon,Glenavon,138301,New Windsor South,New Windsor South,0,0,18,0,0,0,0,0,0,0,24,0,0,15,0,0,0,0,0,0,0,18
5682,137100,Glenavon,Glenavon,138501,Newmarket,Newmarket,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,9
5683,137100,Glenavon,Glenavon,138901,Blockhouse Bay South,Blockhouse Bay South,0,0,12,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0,0,9
5684,137100,Glenavon,Glenavon,139601,Mount Roskill West,Mount Roskill West,0,0,33,0,9,0,0,0,0,0,48,0,0,42,0,12,0,0,0,0,0,57
5685,137100,Glenavon,Glenavon,140200,Epsom Central-North,Epsom Central-North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5686,137100,Glenavon,Glenavon,140400,Mount Roskill Central North,Mount Roskill Central North,0,0,9,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9
5687,137100,Glenavon,Glenavon,151000,Māngere South,Mangere South,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
5688,137100,Glenavon,Glenavon,154400,Ōtara Central,Otara Central,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
5689,137201,Blockhouse Bay North,Blockhouse Bay North,117400,Albany West,Albany West,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
5690,137201,Blockhouse Bay North,Blockhouse Bay North,131900,Mount Albert West,Mount Albert West,0,9,0,0,0,0,0,0,0,0,18,0,6,0,0,0,0,0,0,0,0,9
5691,137201,Blockhouse Bay North,Blockhouse Bay North,132001,Avondale North West (Auckland),Avondale North West (Auckland),0,0,9,0,0,0,0,0,0,0,21,0,0,12,0,0,0,12,0,0,0,27
5692,137201,Blockhouse Bay North,Blockhouse Bay North,134200,Mount Albert Central,Mount Albert Central,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,15
5693,137201,Blockhouse Bay North,Blockhouse Bay North,134800,Auckland-University,Auckland-University,0,9,0,0,0,0,48,9,0,0,72,0,18,0,0,0,0,42,0,0,0,69
5694,137201,Blockhouse Bay North,Blockhouse Bay North,135000,Avondale South (Auckland),Avondale South (Auckland),0,0,9,0,0,0,0,0,0,0,12,0,0,15,0,0,0,0,0,0,0,15
5695,137201,Blockhouse Bay North,Blockhouse Bay North,136501,New Lynn South,New Lynn South,0,0,6,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,9
5696,137201,Blockhouse Bay North,Blockhouse Bay North,137100,Glenavon,Glenavon,0,0,6,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,12
5697,137201,Blockhouse Bay North,Blockhouse Bay North,137201,Blockhouse Bay North,Blockhouse Bay North,18,0,12,0,39,0,0,0,0,0,72,42,0,24,0,27,0,0,0,0,0,93
5698,137201,Blockhouse Bay North,Blockhouse Bay North,137202,Blockhouse Bay Central,Blockhouse Bay Central,0,0,24,0,27,0,0,0,0,0,54,0,0,27,0,24,0,0,0,0,0,54
5699,137201,Blockhouse Bay North,Blockhouse Bay North,137300,Green Bay North,Green Bay North,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
5700,137201,Blockhouse Bay North,Blockhouse Bay North,138301,New Windsor South,New Windsor South,0,0,15,0,0,0,0,0,0,0,18,0,0,9,0,0,0,0,0,0,0,9
5701,137201,Blockhouse Bay North,Blockhouse Bay North,138501,Newmarket,Newmarket,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,12
5702,137201,Blockhouse Bay North,Blockhouse Bay North,138901,Blockhouse Bay South,Blockhouse Bay South,0,0,9,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,9
5703,137201,Blockhouse Bay North,Blockhouse Bay North,139601,Mount Roskill West,Mount Roskill West,0,0,30,0,15,0,12,0,0,0,60,0,0,51,0,6,0,27,0,0,0,93
5704,137201,Blockhouse Bay North,Blockhouse Bay North,141201,Three Kings North,Three Kings North,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
5705,137202,Blockhouse Bay Central,Blockhouse Bay Central,130200,Saint Marys Bay,Saint Marys Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
5706,137202,Blockhouse Bay Central,Blockhouse Bay Central,131900,Mount Albert West,Mount Albert West,0,12,0,0,0,0,0,0,0,0,18,0,9,0,0,0,0,6,0,0,0,21
5707,137202,Blockhouse Bay Central,Blockhouse Bay Central,132001,Avondale North West (Auckland),Avondale North West (Auckland),0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,0,9,0,0,0,21
5708,137202,Blockhouse Bay Central,Blockhouse Bay Central,133200,Queen Street,Queen Street,0,9,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
5709,137202,Blockhouse Bay Central,Blockhouse Bay Central,133900,New Lynn Central,New Lynn Central,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12
5710,137202,Blockhouse Bay Central,Blockhouse Bay Central,134200,Mount Albert Central,Mount Albert Central,0,0,9,0,0,0,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,15
5711,137202,Blockhouse Bay Central,Blockhouse Bay Central,134800,Auckland-University,Auckland-University,0,12,0,0,0,0,60,6,0,0,81,0,18,0,0,0,0,51,0,0,0,78
5712,137202,Blockhouse Bay Central,Blockhouse Bay Central,135000,Avondale South (Auckland),Avondale South (Auckland),0,0,9,0,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,0,6
5713,137202,Blockhouse Bay Central,Blockhouse Bay Central,137100,Glenavon,Glenavon,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
5714,137202,Blockhouse Bay Central,Blockhouse Bay Central,137201,Blockhouse Bay North,Blockhouse Bay North,0,0,0,0,15,0,0,0,0,0,21,0,0,15,0,6,0,0,0,0,0,24
5715,137202,Blockhouse Bay Central,Blockhouse Bay Central,137202,Blockhouse Bay Central,Blockhouse Bay Central,21,0,24,0,66,0,0,0,0,0,111,54,0,21,0,57,0,0,0,0,0,138
5716,137202,Blockhouse Bay Central,Blockhouse Bay Central,137300,Green Bay North,Green Bay North,0,0,6,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,12
5717,137202,Blockhouse Bay Central,Blockhouse Bay Central,138301,New Windsor South,New Windsor South,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
5718,137202,Blockhouse Bay Central,Blockhouse Bay Central,138501,Newmarket,Newmarket,0,0,0,0,0,0,0,12,0,0,12,0,0,6,0,0,0,0,9,0,0,15
5719,137202,Blockhouse Bay Central,Blockhouse Bay Central,138901,Blockhouse Bay South,Blockhouse Bay South,0,0,66,0,36,0,0,0,0,0,105,0,0,54,0,51,0,0,0,0,0,108
5720,137202,Blockhouse Bay Central,Blockhouse Bay Central,139601,Mount Roskill West,Mount Roskill West,0,0,18,0,36,0,12,0,0,0,69,0,0,33,0,42,0,27,0,0,0,111
5721,137202,Blockhouse Bay Central,Blockhouse Bay Central,140200,Epsom Central-North,Epsom Central-North,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
5722,137202,Blockhouse Bay Central,Blockhouse Bay Central,140300,Mount St John,Mount St John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5723,137202,Blockhouse Bay Central,Blockhouse Bay Central,140400,Mount Roskill Central North,Mount Roskill Central North,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
5724,137202,Blockhouse Bay Central,Blockhouse Bay Central,140901,Lynfield Central,Lynfield Central,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
5725,137202,Blockhouse Bay Central,Blockhouse Bay Central,152201,Botany Downs West,Botany Downs West,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9
5726,137202,Blockhouse Bay Central,Blockhouse Bay Central,154400,Ōtara Central,Otara Central,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
5727,137300,Green Bay North,Green Bay North,131900,Mount Albert West,Mount Albert West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5728,137300,Green Bay North,Green Bay North,132001,Avondale North West (Auckland),Avondale North West (Auckland),0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
5729,137300,Green Bay North,Green Bay North,133200,Queen Street,Queen Street,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
5730,137300,Green Bay North,Green Bay North,134200,Mount Albert Central,Mount Albert Central,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
5731,137300,Green Bay North,Green Bay North,134700,Kaurilands,Kaurilands,0,0,9,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,9
5732,137300,Green Bay North,Green Bay North,134800,Auckland-University,Auckland-University,0,0,0,0,0,0,12,0,0,0,24,0,0,0,0,0,0,15,0,0,0,24
5733,137300,Green Bay North,Green Bay North,136501,New Lynn South,New Lynn South,0,0,36,0,0,0,0,0,0,0,39,0,0,12,0,0,0,0,0,0,0,12
5734,137300,Green Bay North,Green Bay North,137202,Blockhouse Bay Central,Blockhouse Bay Central,0,0,12,0,0,0,0,0,0,0,18,0,0,12,0,0,0,0,0,0,0,15
5735,137300,Green Bay North,Green Bay North,137300,Green Bay North,Green Bay North,15,0,45,0,90,0,0,0,0,0,156,27,0,57,6,135,0,0,0,0,0,228
5736,137300,Green Bay North,Green Bay North,138000,Green Bay South,Green Bay South,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
5737,137300,Green Bay North,Green Bay North,138901,Blockhouse Bay South,Blockhouse Bay South,0,0,9,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,6
5738,137300,Green Bay North,Green Bay North,139601,Mount Roskill West,Mount Roskill West,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,12
5739,137300,Green Bay North,Green Bay North,140200,Epsom Central-North,Epsom Central-North,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
5740,137400,Parnell East,Parnell East,131900,Mount Albert West,Mount Albert West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5741,137400,Parnell East,Parnell East,133200,Queen Street,Queen Street,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9
5742,137400,Parnell East,Parnell East,134800,Auckland-University,Auckland-University,0,18,6,12,63,0,42,0,0,0,144,0,24,0,0,36,0,51,0,0,6,129
5743,137400,Parnell East,Parnell East,136100,Grafton,Grafton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5744,137400,Parnell East,Parnell East,136400,Parnell West,Parnell West,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
5745,137400,Parnell East,Parnell East,137400,Parnell East,Parnell East,33,0,21,0,108,0,0,0,0,0,165,63,0,39,0,105,0,0,0,0,0,210
5746,137400,Parnell East,Parnell East,137701,Mount Eden North East,Mount Eden North East,0,0,12,0,33,0,0,0,0,0,54,0,0,15,9,9,0,6,0,0,0,45
5747,137400,Parnell East,Parnell East,138501,Newmarket,Newmarket,0,0,9,0,9,0,0,0,0,0,24,0,0,12,0,18,0,0,0,0,0,33
5748,137400,Parnell East,Parnell East,139400,Remuera West,Remuera West,0,0,12,0,0,0,0,0,0,0,18,0,0,9,0,0,0,0,0,0,0,9
5749,137400,Parnell East,Parnell East,140000,Remuera Waitaramoa,Remuera Waitaramoa,0,0,15,0,0,0,0,0,0,0,18,0,0,15,0,0,0,0,0,0,0,24
5750,137400,Parnell East,Parnell East,140200,Epsom Central-North,Epsom Central-North,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
5751,137400,Parnell East,Parnell East,140300,Mount St John,Mount St John,0,0,33,0,9,18,24,0,0,0,90,0,0,45,0,0,15,18,0,0,0,87
5752,137400,Parnell East,Parnell East,140500,Remuera North,Remuera North,0,0,12,0,0,0,9,0,0,0,30,0,0,18,0,0,9,0,0,0,0,36
5753,137400,Parnell East,Parnell East,141000,Remuera South,Remuera South,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
5754,137400,Parnell East,Parnell East,148102,Pakuranga North,Pakuranga North,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,12
5755,137400,Parnell East,Parnell East,151400,Ōtāhuhu South West,Otahuhu South West,0,0,0,0,0,0,0,15,0,0,21,0,6,0,0,0,0,0,9,0,0,18
5756,137500,Laingholm,Laingholm,131900,Mount Albert West,Mount Albert West,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
5757,137500,Laingholm,Laingholm,132001,Avondale North West (Auckland),Avondale North West (Auckland),0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,15
5758,137500,Laingholm,Laingholm,133200,Queen Street,Queen Street,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
5759,137500,Laingholm,Laingholm,134200,Mount Albert Central,Mount Albert Central,0,0,6,0,0,12,0,0,0,0,18,0,0,9,0,0,15,0,0,0,0,30
5760,137500,Laingholm,Laingholm,134600,Waima-Woodlands Park,Waima-Woodlands Park,0,0,27,0,0,0,0,0,0,0,27,0,0,45,0,0,0,0,0,0,0,48
5761,137500,Laingholm,Laingholm,134700,Kaurilands,Kaurilands,0,0,24,0,0,45,12,0,0,0,81,0,0,15,0,0,51,0,0,0,0,72
5762,137500,Laingholm,Laingholm,134800,Auckland-University,Auckland-University,0,18,0,0,0,0,6,18,0,0,45,0,18,0,0,0,0,6,6,0,0,33
5763,137500,Laingholm,Laingholm,137300,Green Bay North,Green Bay North,0,0,21,0,0,48,15,0,0,0,84,0,9,24,0,0,69,0,0,0,0,105
5764,137500,Laingholm,Laingholm,137500,Laingholm,Laingholm,36,0,135,0,57,0,0,0,0,0,228,54,0,84,0,27,0,0,0,0,0,168
5765,137500,Laingholm,Laingholm,138501,Newmarket,Newmarket,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,9
5766,137500,Laingholm,Laingholm,139601,Mount Roskill West,Mount Roskill West,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
5767,137600,Sandringham West,Sandringham West,117400,Albany West,Albany West,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
5768,137600,Sandringham West,Sandringham West,130300,Westmere South-Western Springs,Westmere South-Western Springs,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
5769,137600,Sandringham West,Sandringham West,131900,Mount Albert West,Mount Albert West,0,12,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,15
5770,137600,Sandringham West,Sandringham West,133200,Queen Street,Queen Street,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6
5771,137600,Sandringham West,Sandringham West,133600,Morningside (Auckland),Morningside (Auckland),0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
5772,137600,Sandringham West,Sandringham West,134200,Mount Albert Central,Mount Albert Central,0,0,21,0,51,0,0,0,0,0,72,0,0,30,0,90,0,0,0,0,0,123
5773,137600,Sandringham West,Sandringham West,134800,Auckland-University,Auckland-University,0,12,0,0,0,0,63,0,0,0,87,0,15,0,0,0,0,48,0,0,0,66
5774,137600,Sandringham West,Sandringham West,136200,Eden Park,Eden Park,0,0,0,0,0,0,6,0,0,0,15,0,0,0,0,0,0,15,0,0,0,24
5775,137600,Sandringham West,Sandringham West,137000,Sandringham Central,Sandringham Central,0,0,66,0,30,0,0,0,0,0,105,0,0,42,0,39,0,0,0,0,0,84
5776,137600,Sandringham West,Sandringham West,137600,Sandringham West,Sandringham West,24,0,0,0,0,0,0,0,0,0,27,39,0,0,0,0,0,0,0,0,0,45
5777,137600,Sandringham West,Sandringham West,137800,Mount Eden North,Mount Eden North,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
5778,137600,Sandringham West,Sandringham West,138100,Balmoral,Balmoral,0,0,15,0,9,0,0,0,0,0,27,0,0,27,0,6,0,0,0,0,0,33
5779,137600,Sandringham West,Sandringham West,138501,Newmarket,Newmarket,0,0,9,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,6,0,0,18
5780,137600,Sandringham West,Sandringham West,140200,Epsom Central-North,Epsom Central-North,0,0,6,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,15
5781,137600,Sandringham West,Sandringham West,140400,Mount Roskill Central North,Mount Roskill Central North,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
5782,137600,Sandringham West,Sandringham West,154400,Ōtara Central,Otara Central,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
5783,137701,Mount Eden North East,Mount Eden North East,134800,Auckland-University,Auckland-University,0,0,0,0,15,0,24,0,0,0,45,0,6,0,0,12,0,51,0,0,0,72
5784,137701,Mount Eden North East,Mount Eden North East,136100,Grafton,Grafton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5785,137701,Mount Eden North East,Mount Eden North East,137701,Mount Eden North East,Mount Eden North East,12,0,0,0,9,0,0,0,0,0,24,36,0,0,0,24,0,0,0,0,0,60
5786,137701,Mount Eden North East,Mount Eden North East,137800,Mount Eden North,Mount Eden North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5787,137701,Mount Eden North East,Mount Eden North East,138501,Newmarket,Newmarket,0,0,9,0,0,0,0,0,0,0,15,0,0,15,0,6,0,0,0,0,0,27
5788,137701,Mount Eden North East,Mount Eden North East,140200,Epsom Central-North,Epsom Central-North,0,0,0,0,0,0,0,0,0,0,15,0,0,6,0,0,0,0,0,0,0,12
5789,137701,Mount Eden North East,Mount Eden North East,140300,Mount St John,Mount St John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
5790,137800,Mount Eden North,Mount Eden North,117400,Albany West,Albany West,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
5791,137800,Mount Eden North,Mount Eden North,127200,Akoranga,Akoranga,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
5792,137800,Mount Eden North,Mount Eden North,131900,Mount Albert West,Mount Albert West,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,6,0,0,0,15
5793,137800,Mount Eden North,Mount Eden North,133200,Queen Street,Queen Street,0,6,0,0,0,0,9,0,0,0,18,0,0,0,0,0,0,0,0,0,0,9
5794,137800,Mount Eden North,Mount Eden North,134100,Queen Street South West,Queen Street South West,0,0,6,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,9
5795,137800,Mount Eden North,Mount Eden North,134200,Mount Albert Central,Mount Albert Central,0,0,0,0,0,0,9,9,0,0,21,0,0,0,0,0,0,12,0,0,0,21
5796,137800,Mount Eden North,Mount Eden North,134800,Auckland-University,Auckland-University,0,12,0,15,36,0,147,0,0,6,216,0,9,0,6,9,0,93,0,0,0,123
5797,137800,Mount Eden North,Mount Eden North,136100,Grafton,Grafton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9
5798,137800,Mount Eden North,Mount Eden North,136200,Eden Park,Eden Park,0,0,0,0,12,0,0,0,0,0,15,0,0,0,0,6,0,0,0,0,0,12
5799,137800,Mount Eden North,Mount Eden North,137701,Mount Eden North East,Mount Eden North East,0,0,0,0,63,0,0,0,0,0,69,0,0,6,0,60,0,0,0,0,0,72
5800,137800,Mount Eden North,Mount Eden North,137800,Mount Eden North,Mount Eden North,39,0,30,0,75,0,0,0,0,0,147,69,0,33,0,60,0,0,0,0,0,168
5801,137800,Mount Eden North,Mount Eden North,138501,Newmarket,Newmarket,0,0,6,0,0,0,0,0,0,0,9,0,0,9,0,0,0,6,0,0,0,18
5802,137800,Mount Eden North,Mount Eden North,140200,Epsom Central-North,Epsom Central-North,0,6,12,0,21,0,6,0,0,0,51,0,0,9,0,21,0,0,0,0,0,36
5803,137800,Mount Eden North,Mount Eden North,140300,Mount St John,Mount St John,0,0,12,0,54,0,0,0,0,0,72,0,0,18,0,24,9,9,0,0,0,63
5804,137800,Mount Eden North,Mount Eden North,140500,Remuera North,Remuera North,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
5805,137800,Mount Eden North,Mount Eden North,151400,Ōtāhuhu South West,Otahuhu South West,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
5806,137901,Wesley West,Wesley West,117400,Albany West,Albany West,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
5807,137901,Wesley West,Wesley West,130300,Westmere South-Western Springs,Westmere South-Western Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
