SA2_code_usual_residence_address,SA2_name_usual_residence_address,SA2_usual_residence_easting,SA2_usual_residence_northing,SA2_code_workplace_address,SA2_name_workplace_address,SA2_workplace_easting,SA2_workplace_northing,Work_at_home,Drive_a_private_car_truck_or_van,Drive_a_company_car_truck_or_van,Passenger_in_a_car_truck_van_or_company_bus,Public_bus,Train,Bicycle,Walk_or_jog,Ferry,Other,Total
153400,Cockle Bay,1773146.438,5914717.627,148100,Sunnyhills West-Pakuranga North,1766832.732,5913639.223,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
114700,Kumeu Rural West,1735737.914,5927300.474,133700,Shortland Street,1757651.973,5920600.198,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
129900,Point Chevalier East,1752789.739,5918509.905,138800,Wesley South,1754214.23,5913788.748,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
191600,Kaitemako (Western Bay of Plenty District),1881762.206,5813496.49,195700,Poike,1877656.972,5819226.335,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
236800,Waikanae Beach,1770834.152,5474292.089,244300,Hutt Central North,1759849.11,5436319.804,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
130700,Narrow Neck,1760247.804,5924067.174,127200,Akoranga,1756531.479,5926258.044,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
253000,Newtown West,1748665.734,5424986.454,249700,Newlands South,1752628.916,5433606.056,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
324400,Riccarton South,1567839.679,5179756.74,321000,Sockburn North,1564238.805,5179956.322,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
327600,Spreydon North,1569316.494,5177862.387,329700,Sydenham South,1571027.699,5177507.816,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
147200,Mount Wellington Central,1764330.763,5913707.217,157600,Wiri West,1765702.429,5902587.403,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,45
322800,Wigram West,1563518.191,5177620.9,325500,Tower Junction,1568324.659,5179272.181,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
131100,Waterview,1751447.07,5917149.031,135300,Symonds Street West,1757195.159,5919565.593,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
125500,Westlake,1756487.18,5928480.276,117300,Albany Central,1752234.194,5933923.727,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24
242800,Pinehaven,1769262.189,5440580.97,243000,Upper Hutt Central,1774286.377,5445054.658,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,48
201200,Fenton Park,1885448.007,5772282.445,201500,Lynmore,1888212.35,5772494.905,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
351200,Brighton,1396443.163,4909938.294,353200,Campus South,1406901.411,4917615.407,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,42
150500,Pakuranga Heights North West,1768244.553,5913268.165,128700,Rosebank Peninsula,1749344.815,5917033.048,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
155900,Papatoetoe South West,1764352.567,5904703.403,164300,Drury,1772088.761,5891605.853,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
114900,Whangaparoa Central,1754985.205,5944038.447,113300,Millwater South,1749347.936,5946835.632,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
232300,Hokowhitu South,1824295.687,5528246.257,229200,Tremaine,1820729.909,5531297.923,-999,45,18,-999,-999,-999,-999,-999,-999,-999,66
175900,Rototuna Central,1799644.598,5822100.268,181600,Lake Cameron,1801793.135,5808084.798,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
209100,Flaxmere Park,1925081.893,5607151.693,208600,Twyford,1927909.022,5609709.091,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,30
118200,Browns Bay South West,1754489.565,5934594.941,138500,Newmarket,1758395.046,5918236.836,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24
221500,Ohangai,1724514.33,5622467.7,221600,Turuturu,1709870.232,5619111.039,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
361500,Windsor ,1244517.898,4851423.98,363100,Woodend-Greenhills ,1245250.674,4837642.869,-999,30,-999,15,-999,-999,-999,-999,-999,-999,48
126000,Summerland South,1743057.433,5917050.457,126100,Summerland North,1743797.408,5917673.095,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
115100,Stanmore Bay East,1755731.28,5944833.86,117400,Albany West,1750694.096,5932478.837,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
138300,New Windsor South,1752905.179,5913899.876,152300,East Tamaki,1768053.531,5910316.154,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,33
137900,Wesley West,1753823.781,5914967.045,133900,New Lynn Central,1750198.247,5914063.292,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
142400,Remuera East,1762335.072,5917327.868,136400,Parnell West,1758501.104,5919538.513,-999,36,6,-999,6,-999,-999,-999,-999,-999,51
142300,Waikowhai North,1754974.102,5911937.02,147900,Auckland Airport,1757873.858,5904865.704,-999,42,-999,-999,-999,-999,-999,-999,-999,-999,57
135000,Avondale South (Auckland),1751230.239,5914502.064,145000,Onehunga Central,1759183.001,5912539.361,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
331700,South New Brighton,1578924.824,5180149.879,322200,Rutland,1569498.663,5182867.147,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
157400,Maraetai,1781607.663,5915640.744,145900,Penrose,1762344.246,5912451.073,-999,24,18,-999,-999,-999,-999,-999,-999,-999,45
129200,Point Chevalier West,1751750.765,5918678.687,131600,Grey Lynn North,1754733.35,5919385.919,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
123700,Castor Bay,1757254.136,5930259.563,155500,Manukau Central,1766365.534,5904449.364,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
246100,Waterloo East,1761714.533,5435254.779,251600,Dixon Street,1748599.29,5427417.325,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,21
158600,Ormiston East,1771869.297,5905376.457,158100,Ormiston South,1770681.825,5906075.257,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
150200,Mangere Central,1760120.133,5906831.242,127500,Henderson Central,1745181.98,5916125.731,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
160400,Alfriston,1770886.367,5902018.792,162300,Ardmore,1778838.677,5896375.263,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
318800,Redwood West,1568727.667,5185978.901,328800,Lancaster Park,1572003.075,5179003.762,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
325000,Hillmorton,1566380.615,5177676.165,320500,Northcote (Christchurch City),1569170.027,5184711.886,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
240500,Porirua East,1755730.83,5443696.174,239800,Paremata,1756791.842,5448587.872,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
345300,Dunstan-Galloway,1320347.114,4988767.285,348400,Frankton,1264814.562,5006211.602,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12
253300,Berhampore,1748449.487,5423838.853,249700,Newlands South,1752628.916,5433606.056,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
209100,Flaxmere Park,1925081.893,5607151.693,208800,Flaxmere West,1923922.117,5608030.364,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
142300,Waikowhai North,1754974.102,5911937.02,147400,Sylvia Park,1763949.927,5912991.367,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
161400,Kingseat-Karaka,1761811.663,5889772.037,145500,Onehunga-Te Papapa Industrial,1759864.198,5911824.346,-999,12,9,-999,-999,-999,-999,-999,-999,-999,21
307500,Springlands,1678131.389,5404843.94,308600,Witherlea East,1679960.406,5401051.606,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
251600,Dixon Street,1748599.29,5427417.325,251700,Vivian West,1748435.58,5427012.616,-999,-999,-999,-999,-999,-999,-999,78,-999,-999,84
160200,Weymouth North,1765890.144,5899131.807,147400,Sylvia Park,1763949.927,5912991.367,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15
219100,Mangorei,1691569.2,5662598.825,218300,Welbourn,1694541.717,5673143.347,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
114100,Silverdale South (Auckland),1751248.668,5945061.466,125900,Milford Central,1757827.194,5928989.889,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
160800,Manurewa East,1769549.377,5900562.636,155500,Manukau Central,1766365.534,5904449.364,-999,33,6,6,-999,-999,-999,-999,-999,-999,54
152200,Botany Downs West,1770523.601,5913450.631,150600,Mellons Bay,1772022.28,5915905.475,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
184200,Pekerau,1805831.592,5790703.794,184600,Rotoorangi,1813920.847,5789025.199,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
328300,Rawhiti ,1577122.551,5183354.789,328600,Aranui,1576181.215,5182438.834,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
198100,Ngongotaha East,1881965.275,5782334.769,201000,Holdens Bay-Rotokawa,1891514.131,5776218.854,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
151400,Otahuhu South West,1763831.24,5908852.091,136000,Eden Terrace,1756850.018,5918699.707,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
130100,Glen Eden Rosier,1745770.077,5913262.072,117300,Albany Central,1752234.194,5933923.727,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
138700,Epsom North,1757811.403,5917313.252,126600,Takapuna West,1757140.757,5927075.413,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
121900,Totara Vale South,1754025.453,5929715.381,133200,Queen Street,1757384.655,5920563.801,-999,12,-999,-999,15,-999,-999,-999,-999,-999,30
154500,Huntington Park,1769832.146,5910764.821,131300,Wynyard-Viaduct,1756737.319,5921067.576,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12
141800,Kohimarama,1764110.598,5919328.176,145500,Onehunga-Te Papapa Industrial,1759864.198,5911824.346,-999,12,9,-999,-999,-999,-999,-999,-999,-999,21
129400,Bayswater,1758589.082,5924273.22,133700,Shortland Street,1757651.973,5920600.198,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,21
360700,Donovan Park,1242905.739,4853767.817,362300,Kennington-Tisbury,1248230.65,4848946.721,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
112400,Helensville,1729946.398,5940198.272,133300,Quay Street-Customs Street,1758388.036,5920736.217,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
158500,Goodwood Heights,1768838.189,5904086.599,145500,Onehunga-Te Papapa Industrial,1759864.198,5911824.346,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,27
361900,Turnbull Thompson Park,1245359.019,4850007.368,361300,Avenal,1242776.741,4850922.934,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
240200,Postgate,1758040.989,5446956.444,243700,Petone Central,1756715.217,5434732.741,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
120900,Massey Royal Road West,1743794.088,5922295.84,131300,Wynyard-Viaduct,1756737.319,5921067.576,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,21
184400,Sherwin Park,1805059.956,5789652.396,183200,Cambridge Central,1817330.178,5803158.165,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15
133300,Quay Street-Customs Street,1758388.036,5920736.217,131200,Ponsonby East,1755267.959,5920198.854,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
140300,Mount St John,1758660.28,5916697.062,141000,Remuera South,1759984.442,5916442.842,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18
331300,Cashmere East,1570983.699,5174932.651,325500,Tower Junction,1568324.659,5179272.181,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,45
122000,Swanson,1741248.281,5918942.99,147700,Mount Wellington Industrial,1764929.541,5912349.926,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
191000,Omokoroa,1867722.141,5829456.133,193800,Tauranga Central,1879300.025,5825025.981,-999,99,18,-999,-999,-999,-999,-999,-999,-999,123
174900,Matamata North,1844789.385,5811709.078,174700,Okauia,1850647.385,5815571.302,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,27
241600,Poets Block,1771760.562,5445581.835,244600,Taita South,1764313.422,5438864.08,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
190600,Katikati,1858432.895,5839851.53,194400,Tauranga Hospital,1877444.089,5822451.312,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
355600,Andersons Bay,1408923.97,4914305.164,353700,Harbourside,1408389.979,4917673.954,-999,42,9,-999,-999,-999,-999,-999,-999,-999,66
144500,Saint Johns East,1764533.19,5917351.387,136400,Parnell West,1758501.104,5919538.513,-999,15,-999,-999,9,-999,-999,-999,-999,-999,30
144400,Ellerslie East,1762266.022,5915525.706,138500,Newmarket,1758395.046,5918236.836,-999,42,-999,-999,12,6,-999,-999,-999,-999,69
229600,Takaro North,1820699.571,5530165.988,228900,Palmerston North Airport,1822837.938,5534271.593,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,24
340700,Fraser Park,1459074.386,5082623.818,339300,Temuka West,1462378.552,5100362.562,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
180000,Hamilton East Cook,1802820.438,5814835.58,179300,Claudelands,1801485.433,5816162.798,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18
109000,Waipu,1730708.372,6011384.013,106600,Kensington (Whangarei District),1718345.807,6047083.227,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
153000,Grange,1764639.876,5907548.574,147700,Mount Wellington Industrial,1764929.541,5912349.926,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,33
135500,Owairaka West,1752462.512,5915372.341,149500,Mount Wellington South East,1765255.899,5911618.756,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
211400,Lucknow,1931982.949,5601628.185,209400,Frimley,1928707.332,5607221.912,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
143000,Saint Heliers North,1765996.021,5919890.15,147700,Mount Wellington Industrial,1764929.541,5912349.926,-999,21,9,-999,-999,-999,-999,-999,-999,-999,33
306300,Marlborough Sounds West,1652472.954,5432612.798,307100,Renwick,1668925.031,5404503.059,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
256100,Douglas Park,1823275.441,5463819.33,256000,Kuripuni,1822476.05,5463242.568,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,27
139200,Orakei West,1761823.879,5919443.754,134800,Auckland-University,1757717.235,5920148.171,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12
136100,Grafton,1757629.885,5919184.097,134500,Anzac Avenue,1757989.843,5920558.746,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
151300,Highland Park (Auckland),1770108.894,5913993.646,140300,Mount St John,1758660.28,5916697.062,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
150600,Mellons Bay,1772022.28,5915905.475,136400,Parnell West,1758501.104,5919538.513,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,24
163100,Pahurehure,1771820.858,5895765.061,145900,Penrose,1762344.246,5912451.073,-999,36,21,-999,-999,-999,-999,-999,-999,-999,60
149000,Pakuranga West,1766467.126,5912571.924,133300,Quay Street-Customs Street,1758388.036,5920736.217,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,24
245800,Moera,1759548.449,5434191.316,245700,Gracefield,1760116.522,5432820.526,-999,27,-999,-999,-999,-999,-999,9,-999,-999,42
219300,Mangaoraka,1700592.988,5667631.407,218700,Highlands Park (New Plymouth District),1695527.136,5673688.132,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
160400,Alfriston,1770886.367,5902018.792,133200,Queen Street,1757384.655,5920563.801,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
114700,Kumeu Rural West,1735737.914,5927300.474,117300,Albany Central,1752234.194,5933923.727,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
135200,Mount Albert South,1752990.266,5916008.122,136400,Parnell West,1758501.104,5919538.513,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18
138900,Blockhouse Bay South,1751270.102,5912065.803,135300,Symonds Street West,1757195.159,5919565.593,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
230700,Awapuni North ,1819785.398,5527927.599,228900,Palmerston North Airport,1822837.938,5534271.593,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24
325100,Parklands,1576391.276,5185772.584,326600,Christchurch Central,1570589.732,5179992.244,-999,42,-999,-999,-999,-999,-999,-999,-999,-999,51
126500,Birkenhead North,1754046.206,5925109.103,145900,Penrose,1762344.246,5912451.073,-999,18,6,-999,-999,-999,-999,-999,-999,-999,30
124800,Te Atatu Peninsula West,1746837.709,5920643.292,134300,Karangahape,1756572.457,5919333.108,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
151200,Harania South,1761535.145,5907194.256,151400,Otahuhu South West,1763831.24,5908852.091,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
330000,Westmorland,1568472.13,5174168.565,331500,Woolston South,1574496.144,5176810.036,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
331300,Cashmere East,1570983.699,5174932.651,329100,Somerfield East,1570076.743,5177012.032,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
166100,Pukekohe Hospital,1768824.669,5879884.166,147900,Auckland Airport,1757873.858,5904865.704,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24
164900,Kendallvale,1755261.357,5875608.723,161700,Takanini Industrial,1770354.606,5899685.183,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
113000,Orewa Central,1751583.169,5949575.868,113900,Red Beach West,1751626.247,5946911.106,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
242100,Totara Park,1775019.214,5447012.926,252400,Mount Cook East,1748808.125,5426136.249,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
246100,Waterloo East,1761714.533,5435254.779,251800,Courtenay,1749275.875,5427287.822,-999,15,-999,-999,-999,18,-999,-999,-999,-999,36
302700,Hope,1611966.98,5420504.3,303200,Templemore,1617083.528,5423309.468,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
304800,The Wood,1624491.658,5431551.179,305300,Rutherford,1623641.492,5430040.678,-999,18,-999,-999,-999,-999,-999,6,-999,-999,27
173300,Pukemoremore,1813330.029,5813609.813,182600,Cambridge North,1817246.548,5805294.018,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
134600,Waima-Woodlands Park,1745620.032,5909795.875,130900,Glen Eden Woodglen,1746377.706,5913021.075,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
145000,Onehunga Central,1759183.001,5912539.361,147700,Mount Wellington Industrial,1764929.541,5912349.926,-999,42,6,-999,-999,-999,-999,-999,-999,-999,54
116800,Awaruku,1754299.596,5937027.598,131800,Freemans Bay,1756053.034,5920093.299,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
329900,Waltham,1571993.221,5177984.268,330900,Opawa,1572703.456,5177374.728,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
205300,Te Arai,2026187.959,5709750.704,205500,Lytton,2035193.385,5711510.26,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
121000,Bayview East,1752913.786,5929273.371,155500,Manukau Central,1766365.534,5904449.364,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
216300,Spotswood,1688606.416,5674849.079,216500,Oakura,1682184.422,5669815.137,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
224400,Springvale West,1772399.671,5578120.959,223700,Otamatea (Whanganui District),1772832.71,5580743.915,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15
321000,Sockburn North,1564238.805,5179956.322,325800,Christchurch Central-North,1570932.855,5181006.925,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
348900,Jacks Point,1264443.251,5000224.619,348400,Frankton,1264814.562,5006211.602,-999,84,27,-999,-999,-999,-999,-999,-999,-999,117
105800,Kamo East,1718531.515,6051033.322,106200,Tikipunga North,1719725.175,6050642.504,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18
327200,North Beach,1576936.09,5184607.128,318400,Marshland,1571288.174,5186951.272,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
329100,Somerfield East,1570076.743,5177012.032,326100,Addington West,1568786.483,5178589.361,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
125400,Milford West,1757090.072,5929053.018,144200,Ellerslie West,1760921.739,5914811.859,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
121800,Beach Haven West,1750442.054,5926733.67,135100,Symonds Street North West,1757431.141,5919758.945,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
